evid,evid_ref,avg_picktime_SNR,grade_new,isol_or_rpt,avg_temp_Regolith_K,avg_temp_Rock_K,avg_interval_day,avg_PGV,avg_duration_s,avg_emergence_s,theta_mean_lag_deg,theta_sd_lag_deg,theta_mean_snr_deg,theta_sd_snr_deg
761227-17-M2,761227-18-M6,1976-12-27 17:17:55.035340,AA,repeating,292.89335218133334,252.12482790370373,16.22858837199074,0.0085987423161491,252.12482790370373,4.839201750000001,72.56692011547462,0.5414078940177383,84.5862114249068,3.2339030713614587
761227-17-M3,761227-18-M6,1976-12-27 17:28:42.750769,AA,repeating,293.2409893104148,252.36472250703704,16.236085078344907,0.0068246543621482,252.36472250703704,4.8119055,74.09197740174392,3.6845537355033775,113.40819727353784,0.188339772430334
761227-17-M4,761227-18-M6,1976-12-27 17:36:54.925000,AA,repeating,293.51077370370365,252.54700925925923,16.24178153935185,0.0071382188173707,252.54700925925923,4.3381810000000005,73.97809978120252,3.748930945488021,88.75861121949154,0.8110224242002363
761227-17-M5,761227-18-M6,1976-12-27 17:46:07.376482,AA,repeating,293.8059341237333,252.75162091925927,16.24817565372685,0.0070053343374667,252.75162091925927,5.1743205,73.96342889651213,0.533143914648307,80.52787921235566,0.3973946153631783
761227-17-M6,761227-18-M6,1976-12-27 17:55:19.375000,AA,repeating,294.1003333333333,252.9560648148148,16.254564525462964,0.006480111268112,252.9560648148148,3.652212,83.29093180716654,2.1313022332035327,89.27366989231271,0.1914502046175968
761227-18-M1,761227-18-M6,1976-12-27 18:15:48.133333,AA,repeating,294.7556711109333,253.4011604937037,16.26878626542824,0.0054457752941482,253.4011604937037,15.72466075,75.10194036769481,2.6039226386247623,121.63779324591098,0.1282514386460414
761227-18-M2,761227-18-M6,1976-12-27 18:25:44.448879,AA,repeating,295.0708253446667,253.6220181033333,16.275688065729163,0.0072776765287894,253.6220181033333,5.23852125,73.46049075670953,3.7640762172792046,69.25497529153014,0.6659287013375854
761227-18-M3,770225-00-M6,1976-12-27 18:31:57.605911,AA,repeating,295.2643141760741,253.76022441148152,16.280007012858796,0.0283307133905654,253.76022441148152,7.630102750000001,75.2149306447341,0.3173703937016414,82.53826495741437,0.6385054701964855
761227-18-M4,761227-18-M6,1976-12-27 18:38:41.293695,AA,repeating,295.478023304,253.9097384055556,16.28467932517361,0.0067653672884437,253.9097384055556,3.690392,74.85890725563738,3.621264449571288,77.25450793771029,1.596279723059839
761227-18-M5,761227-18-M6,1976-12-27 18:45:41.546355,AA,repeating,295.7015425544444,254.06538753888893,16.28954336059028,0.0064028581035689,254.06538753888893,4.356038,67.26887384736156,0.7102193902772708,93.46067593737897,1.0600829864361447
