evid,evid_ref,geophone,mod_arrival_time,corr_coeffs,dt_values,minfreq,maxfreq,grade,grade_new,isol_or_rpt,num_per_family,emergence_s,picktime_SNR,Regolith_Temp_K,Rock_Temp_K,interval_day_number,diurnal_interval,duration_s,PGV,theta_mean_lag_deg,theta_sd_lag_deg,theta_mean_snr_deg,theta_sd_snr_deg
761227-20-M4,770126-11-M4,2,1976-12-27 20:34:59.144218,0.8710314410547622,1.1224489795918369,3,35,B,AA,repeating,39,14.609185,1976-12-27 20:35:00.266667,299.0645787656,256.49454321,16.3654544753125,sunrise5,222.10000012974328,0.003936420401547,92.33709480644596,0.0178066995407125,90.84831882153432,0.0901881934593298
761227-20-M5,770126-11-M4,2,1976-12-27 20:52:51.263265,0.8364746743740035,-0.663265306122449,3,35,C,AA,repeating,39,5.877892,1976-12-27 20:52:50.600000,299.60370962962963,256.890962962963,16.377842592592593,sunrise5,49.70000012975205,0.0034118275867727,86.9444139449529,0.2640133849716871,59.35603271684684,0.8101007907506711
761227-20-N1,770126-11-M4,2,1976-12-27 20:40:32.210544,0.8341144584935711,-0.1105442176870748,3,35,D,AA,repeating,39,15.831974,1976-12-27 20:40:32.100000,299.23172444444447,256.61744444444446,16.36929513888889,sunrise5,83.90000012975112,0.0028204925482761,92.24078474640235,0.0203453326749854,88.45501478460902,1.2640519077485064
761227-21-M2,770126-11-M4,2,1976-12-27 21:08:54.517836,0.8625536140252275,0.8333333333333334,3,35,A,AA,repeating,39,2.288776,1976-12-27 21:08:55.351169,300.08172723817773,257.24827821074075,16.389008694085646,sunrise5,103.10000012975004,0.0036680572452166,77.32639624724366,0.7598191037495919,94.3118460174272,0.1646713068436993
761227-21-M3,770126-11-M4,2,1976-12-27 21:16:52.857129,0.8593411261010396,0.8248299319727892,3,35,A,AA,repeating,39,14.901702,1976-12-27 21:16:53.681959,300.3205953571259,257.4254377625926,16.394544930081018,sunrise5,52.60000012975209,0.0039075946066676,92.64970483126994,0.0535073827070985,88.44479766501222,0.1570575632915286
761227-21-M4,770126-11-M4,2,1976-12-27 21:39:11.328911,0.852585749359483,-0.195578231292517,3,35,B,AA,repeating,39,3.344559,1976-12-27 21:39:11.133333,300.98427456773334,257.92079012333335,16.410024691354167,sunrise5,160.0000001297468,0.0031710724409676,87.32829201633781,0.2529775961977304,103.6463731675116,0.7576662460530772
761227-21-M6,770126-11-M4,2,1976-12-27 21:49:48.404421,0.8355428817571809,1.0289115646258504,3,35,B,AA,repeating,39,14.673811,1976-12-27 21:49:49.433333,301.3015007405778,258.15719753074075,16.417412422835646,sunrise5,48.00000012975202,0.0051028210717477,61.88279941592749,0.5131117916541796,99.50281003888666,0.0606713359162597
761227-21-M7,770126-11-M4,2,1976-12-27 21:55:59.489369,0.8755883959862918,-0.2210884353741496,3,35,A,AA,repeating,39,3.352382,1976-12-27 21:55:59.268281,301.4823089373778,258.29417343740744,16.421692919918982,sunrise5,183.1000001297455,0.0029459493555657,70.33070504980465,0.7220081036264752,83.65114760085292,0.8605561755338333
761227-22-M1,770126-11-M4,2,1976-12-27 22:10:56.105258,0.8450476545600369,0.739795918367347,3,35,A,AA,repeating,39,2.368028,1976-12-27 22:10:56.845054,301.91805987745187,258.6266092792593,16.43208153997685,sunrise5,60.800000129752206,0.0028251935058206,85.91385451566974,0.3119952658188922,93.6654679890366,0.1747829251161322
770126-11-M4,770126-11-M4,2,1977-01-26 11:22:47.177739,1.0,0.0,3,35,A,AA,repeating,39,3.138776,1977-01-26 11:22:47.177739,299.33531915742225,256.9330287922222,16.356969649756945,sunrise6,77.00000012975151,0.0043584325182181,63.77048381950189,0.6972601459260795,74.60557091697686,0.2433425002983538
770126-11-M5,770126-11-M4,2,1977-01-26 11:29:52.001403,0.8761797305771429,-0.0085034013605442,3,35,A,AA,repeating,39,11.285035,1977-01-26 11:29:51.992900,299.54608541777776,257.0903677407408,16.361886491898147,sunrise6,87.30000012975093,0.0043171518300355,91.53917115291084,0.0374459040289388,82.91046759231705,1.479832548434025
770126-11-M6,770126-11-M4,2,1977-01-26 11:39:10.983650,0.8615985268329106,-0.195578231292517,3,35,A,AA,repeating,39,3.32245,1977-01-26 11:39:10.788072,299.82076732515554,257.2973289155556,16.36835402861111,sunrise6,64.30000012975223,0.0040637658113912,72.83919632083817,0.8893042797541826,99.33393158005246,1.6844786311786906
770126-11-M7,770126-11-M4,2,1977-01-26 11:46:30.933886,0.8578841857192041,0.8673469387755103,3,35,A,AA,repeating,39,10.675511,1977-01-26 11:46:31.801233,300.0429072877333,257.46066712333334,16.373458347604167,sunrise6,47.20000012975201,0.0042001003345889,75.65563421505904,0.7610059089860228,85.85312777043877,0.0135235269787149
770126-11-M8,770126-11-M4,2,1977-01-26 11:57:51.779252,0.8355905979693254,0.620748299319728,3,35,C,AA,repeating,39,14.368708,1977-01-26 11:57:52.400000,300.3776177777778,257.71274074074074,16.38133564814815,sunrise6,95.70000012975044,0.0034383281940141,87.47588807031809,0.1995482063825798,87.43508639457752,0.2134275414884694
770126-12-M1,770126-11-M4,2,1977-01-26 12:07:38.984694,0.8555738915108398,0.348639455782313,3,35,B,AA,repeating,39,15.32143,1977-01-26 12:07:39.333333,300.6645629628,257.9233185184,16.388128858020835,sunrise6,600.0,0.0031263106103109,92.53555274910728,0.0230365525360502,86.37584669287328,0.2934244783157586
770126-12-M5,770126-11-M4,2,1977-01-26 12:31:28.893818,0.8580420815785016,0.8503401360544218,3,35,A,AA,repeating,39,2.274831,1977-01-26 12:31:29.744158,301.37387492168887,258.4499052437037,16.40468453886574,sunrise6,95.70000012975044,0.0034916073132696,84.12736863285399,0.4063410254828489,94.30699867540066,0.1376510594342232
770126-12-M7,770126-11-M4,2,1977-01-26 12:44:42.537075,0.8535958096043058,-0.1870748299319728,3,35,A,AA,repeating,39,3.337076,1977-01-26 12:44:42.350000,301.75163259259256,258.7434629629629,16.413858217592594,sunrise6,77.90000012975146,0.0033012798602929,93.9161261491034,0.0071352383553957,97.73408985619984,0.2942758303956804
770126-13-M1,770126-11-M4,2,1977-01-26 13:06:44.716783,0.8407737987841843,0.0,3,35,A,AA,repeating,39,3.725851,1977-01-26 13:06:44.716783,302.3978615383556,259.23322843814816,16.429163388692128,sunrise6,50.70000012975206,0.003211493455162,92.86246738840116,0.0122831733927637,84.61229520620218,0.6031831125804814
770126-13-M3,770126-11-M4,2,1977-01-26 13:22:09.399319,0.8306557624580221,0.0340136054421768,3,35,B,AA,repeating,39,11.37279,1977-01-26 13:22:09.433333,302.8399451850222,259.57571604925926,16.43986612653935,sunrise6,55.20000012975213,0.0032161391296362,63.784676146528405,0.6516348981318139,95.7873453595721,1.2819481591087245
770126-13-M4,770126-11-M4,2,1977-01-26 13:30:27.899465,0.851850257570545,0.7823129251700681,3,35,A,AA,repeating,39,5.770749,1977-01-26 13:30:28.681778,303.08359728734814,259.76062288074075,16.445644465023147,sunrise6,75.20000012975161,0.0027700350676619,91.21401979179372,0.0163095556257346,93.36438776655922,0.0091907777225897
770126-13-N1,770126-11-M4,2,1977-01-26 13:01:08.491497,0.8571805667028997,0.0085034013605442,3,35,D,AA,repeating,39,3.127552,1977-01-26 13:01:08.500000,302.23348888888887,259.1087037037037,16.42527199074074,sunrise6,106.50000012974984,0.0037497538593337,93.41466183814973,0.0085082857394552,80.79518606560202,0.5684207596804979
770225-01-M4,770126-11-M4,2,1977-02-25 01:41:08.303601,0.8588442183410965,0.5782312925170069,3,35,A,AA,repeating,39,15.150681,1977-02-25 01:41:08.881832,298.2069182561185,256.29773401185184,16.36711668787037,sunrise7,114.1000001297494,0.0046303062840617,70.88926242813156,0.742083164409645,91.058275816554,0.1838033391876342
770225-02-M1,770126-11-M4,2,1977-02-25 02:23:19.362396,0.8157853196183535,-4.447278911564626,3,35,A,AA,repeating,39,15.803402,1977-02-25 02:23:14.915117,299.46195850164446,257.2233018951852,16.396353184224537,sunrise7,132.80000012974835,0.0038101247752007,4.732439719507388,0.5963943393208053,340.2772895656507,0.9479891371121572
770225-02-M2,770126-11-M4,2,1977-02-25 02:32:23.063074,0.8601726582499312,0.2210884353741496,3,35,A,AA,repeating,39,15.482314,1977-02-25 02:32:23.284162,299.73550609641484,257.4209454798222,16.402700048171297,sunrise7,108.9000001297497,0.0042847930369547,92.89438959954391,0.0064109037161203,87.21586538534041,0.3969306157953016
770225-02-M4,770126-11-M4,2,1977-02-25 02:46:33.701700,0.8440852444576395,0.3316326530612245,3,35,B,BB,repeating,39,10.929253,1977-02-25 02:46:34.033333,300.1559718516889,257.731493827037,16.41254668209491,sunrise7,83.80000012975113,0.0034897895086148,86.94141739392946,0.5916260362992714,120.28790934837582,2.6546731490224973
770225-02-M5,770126-11-M4,2,1977-02-25 02:54:08.312785,0.8270996227272023,-3.469387755102041,3,35,A,AA,repeating,39,19.134695,1977-02-25 02:54:04.843397,300.3763678829778,257.8984605174074,16.417764391168983,sunrise7,75.30000012975161,0.0043471182486835,91.64087307481525,0.0340613704702177,307.01004559915714,0.1185480120628747
770225-03-M1,770126-11-M4,2,1977-02-25 03:01:34.144218,0.8458028519368811,1.1224489795918369,3,35,B,AA,repeating,39,14.576872,1977-02-25 03:01:35.266667,300.59516345694817,258.0638725927111,16.42297762346065,sunrise7,504.00000012979774,0.0032221035389578,75.64779988117759,0.7486249650784131,96.99054477970697,0.0318326297531766
770225-03-M2,770126-11-M4,2,1977-02-25 03:16:29.597279,0.8473568844841588,-0.697278911564626,3,35,B,AA,repeating,39,11.94694,1977-02-25 03:16:28.900000,301.02346222222224,258.38625925925925,16.43332060185185,sunrise7,48.100000129752026,0.0035290126280616,87.92540074391783,0.2337983110704125,45.74007016049077,0.2916139813382112
770225-03-M4,770126-11-M4,2,1977-02-25 03:34:15.730385,0.8640504908395978,-0.2210884353741496,3,35,A,AA,repeating,39,3.332654,1977-02-25 03:34:15.509297,301.5444636667259,258.7808477500444,16.445665616863426,sunrise7,87.40000012975092,0.0038468389367457,88.00923157725423,0.2219206773842562,94.4683434895264,2.8869351847371774
760831-16-M5,770126-11-M4,3,1976-08-31 16:38:08.183716,0.8753063758871261,-0.2891156462585034,3,35,A,AA,repeating,39,7.425171,1976-08-31 16:38:07.894600,294.31852624888893,250.0434736355556,16.41189692824074,sunrise1,165.5000001297465,0.0058738863810307,92.77342761314029,0.0052878141202177,87.33345979647926,0.6126437762691578
760831-17-M2,770126-11-M4,3,1976-08-31 17:10:28.033471,0.8454052255139746,-0.1105442176870748,3,35,A,AA,repeating,39,7.353742,1976-08-31 17:10:27.922927,295.2869845420889,250.7492307137037,16.434350959803243,sunrise1,169.2000001297463,0.0050613308821741,54.04798347619056,0.3512574068781297,4.495833515854135,3.025828265709844
761029-16-M4,770126-11-M4,3,1976-10-29 16:50:34.815987,0.8738524294556185,0.4506802721088436,3,35,B,AA,repeating,39,4.357484,1976-10-29 16:50:35.266667,296.98220839522963,254.52920592604443,16.389297067905094,sunrise3,99.70000012975022,0.0054477042079977,75.83206341633388,3.004811154831636,96.2052464433454,0.1057378401733438
761029-17-M3,770126-11-M4,3,1976-10-29 17:15:40.259693,0.8890873515025852,0.0255102040816326,3,35,A,AA,repeating,39,7.253743,1976-10-29 17:15:40.285203,297.7396949881333,255.0843236277333,16.406716263923613,sunrise3,338.30000012976006,0.0061763044628739,76.63145766781007,0.7335640096066453,85.44923987982355,0.7546549788059786
761029-17-M4,770126-11-M4,3,1976-10-29 17:27:23.668027,0.8483968864319642,-0.0680272108843537,3,35,B,AA,repeating,39,7.194218,1976-10-29 17:27:23.600000,298.0845540740741,255.33540740740744,16.414856481481483,sunrise3,47.70000012975202,0.0051599058353136,92.5340901695622,0.1081840638058851,76.7939046103258,0.907021510249509
761029-17-M5,770126-11-M4,3,1976-10-29 17:39:37.948299,0.8553004589414442,0.0850340136054421,3,35,B,AA,repeating,39,4.689457,1976-10-29 17:39:38.033333,298.4525940739111,255.60741975296293,16.42335686728009,sunrise3,69.00000012975197,0.0052472956222446,91.09673245985336,0.0665663142494505,89.34493670279969,0.3338858914810704
761029-18-M3,770126-11-M4,3,1976-10-29 18:33:59.450680,0.7874819005915356,-0.4506802721088436,3,35,C,AA,repeating,39,7.595239,1976-10-29 18:33:59.000000,300.05663703703704,256.80497777777776,16.461099537037036,sunrise3,76.20000012975156,0.0045826203157584,86.5415766129249,0.1661830324632987,72.27843168850607,0.2462518837103441
761227-20-M2,770126-11-M4,3,1976-12-27 20:17:27.497959,0.872039112034613,0.1020408163265306,3,35,B,AA,repeating,39,7.175511,1976-12-27 20:17:27.600000,298.53434666666664,256.1046666666667,16.353270833333333,sunrise5,46.90000012975201,0.0067088314030388,72.0613407523228,3.4332312098449784,91.3527131239824,0.2823142240655161
761227-20-M3,770126-11-M4,3,1976-12-27 20:26:10.481293,0.8547208110807665,0.5187074829931974,3,35,B,AA,repeating,39,6.760205,1976-12-27 20:26:11.000000,298.7979851851852,256.2985185185185,16.359328703703703,sunrise5,116.50000012974928,0.0055409967046961,72.02466367629722,0.8522374611074965,81.3229186574947,0.7789644123754332
761227-20-M4,770126-11-M4,3,1976-12-27 20:34:58.739456,0.8904183173913148,0.5272108843537415,3,35,B,AA,repeating,39,0.430613,1976-12-27 20:34:59.266667,299.0640750618963,256.49417283962964,16.365442901238428,sunrise5,95.20000012975048,0.0058618137534221,92.33709480644596,0.0178066995407125,90.84831882153432,0.0901881934593298
761227-20-M5,770126-11-M4,3,1976-12-27 20:52:50.853061,0.8342438250382048,-0.1530612244897959,3,35,C,AA,repeating,39,7.376531,1976-12-27 20:52:50.700000,299.60376,256.891,16.37784375,sunrise5,47.80000012975202,0.0068490649808159,86.9444139449529,0.2640133849716871,59.35603271684684,0.8101007907506711
761227-20-N1,770126-11-M4,3,1976-12-27 20:40:31.791497,0.8354134339074958,0.0085034013605442,3,35,D,AA,repeating,39,4.456804,1976-12-27 20:40:31.800000,299.2315733333333,256.61733333333336,16.369291666666665,sunrise5,75.20000012975161,0.0043152956883964,92.24078474640235,0.0203453326749854,88.45501478460902,1.2640519077485064
761227-21-M2,770126-11-M4,3,1976-12-27 21:08:54.114774,0.8993556409308161,-0.2636054421768707,3,35,A,AA,repeating,39,1.220749,1976-12-27 21:08:53.851169,300.08099390484443,257.2477226551852,16.388991332974538,sunrise5,118.20000012974916,0.0056501160953335,77.32639624724366,0.7598191037495919,94.3118460174272,0.1646713068436993
761227-21-M3,770126-11-M4,3,1976-12-27 21:16:52.454068,0.8941029689422155,-0.272108843537415,3,35,A,AA,repeating,39,7.541157,1976-12-27 21:16:52.181959,300.3198398015704,257.42488220703706,16.394527568969906,sunrise5,48.00000012975202,0.0061030941970762,92.64970483126994,0.0535073827070985,88.44479766501222,0.1570575632915286
761227-21-M4,770126-11-M4,3,1976-12-27 21:39:10.919728,0.8838659162217876,-0.9863945578231292,3,35,B,AA,repeating,39,1.951021,1976-12-27 21:39:09.933333,300.9836701232889,257.9203456788889,16.410010802465276,sunrise5,600.0,0.0049676607686973,87.32829201633781,0.2529775961977304,103.6463731675116,0.7576662460530772
761227-21-M6,770126-11-M4,3,1976-12-27 21:49:47.999319,0.8724598804043467,0.0340136054421768,3,35,B,AA,repeating,39,7.213266,1976-12-27 21:49:48.033333,301.30081629613335,258.15667901222224,16.417396219131945,sunrise5,66.90000012975209,0.0091777393296449,61.88279941592749,0.5131117916541796,99.50281003888666,0.0606713359162597
761227-21-M7,770126-11-M4,3,1976-12-27 21:55:59.076784,0.9049331727502128,-0.0085034013605442,3,35,A,AA,repeating,39,0.967348,1976-12-27 21:55:59.068281,301.4822111596,258.2940993633333,16.421690605104168,sunrise5,242.40000012974207,0.0060172550284987,70.33070504980465,0.7220081036264752,83.65114760085292,0.8605561755338333
761227-22-M1,770126-11-M4,3,1976-12-27 22:10:55.696074,0.8722142313820824,-0.0510204081632653,3,35,A,AA,repeating,39,7.258504,1976-12-27 22:10:55.645054,301.917490988563,258.6261648348148,16.432067651087962,sunrise5,50.40000012975206,0.0044476456962717,85.91385451566974,0.3119952658188922,93.6654679890366,0.1747829251161322
770126-11-M4,770126-11-M4,3,1977-01-26 11:22:46.777739,1.0,0.0,3,35,A,AA,repeating,39,7.254763,1977-01-26 11:22:46.777739,299.33511767594075,256.9328806440741,16.356965020127316,sunrise6,72.30000012975178,0.0066428908801956,63.77048381950189,0.6972601459260795,74.60557091697686,0.2433425002983538
770126-11-M5,770126-11-M4,3,1977-01-26 11:29:51.594601,0.9123903626542474,-0.5017006802721089,3,35,A,AA,repeating,39,7.737756,1977-01-26 11:29:51.092900,299.5456454177778,257.0900344074074,16.361876075231482,sunrise6,88.20000012975088,0.0066512992296007,91.53917115291084,0.0374459040289388,82.91046759231705,1.479832548434025
770126-11-M6,770126-11-M4,3,1977-01-26 11:39:10.574807,0.9021668854846574,-0.5867346938775511,3,35,A,AA,repeating,39,7.838436,1977-01-26 11:39:09.988072,299.8203643621926,257.29703261925926,16.36834476935185,sunrise6,64.8000001297522,0.0073942048685675,72.83919632083817,0.8893042797541826,99.33393158005246,1.6844786311786906
770126-11-M7,770126-11-M4,3,1977-01-26 11:46:30.518240,0.9051467907763736,-0.0170068027210884,3,35,A,AA,repeating,39,7.264627,1977-01-26 11:46:30.501233,300.0422524729185,257.46018564185187,16.373443301307873,sunrise6,73.50000012975171,0.0069841899745054,75.65563421505904,0.7610059089860228,85.85312777043877,0.0135235269787149
770126-11-M8,770126-11-M4,3,1977-01-26 11:57:51.374830,0.8732137146629113,0.4251700680272109,3,35,C,AA,repeating,39,6.805443,1977-01-26 11:57:51.800000,300.37732444444447,257.7125185185185,16.381328703703705,sunrise6,76.90000012975152,0.0058893656392511,87.47588807031809,0.1995482063825798,87.43508639457752,0.2134275414884694
770126-12-M1,770126-11-M4,3,1977-01-26 12:07:38.573809,0.9047989412985704,0.0595238095238095,3,35,B,AA,repeating,39,0.902382,1977-01-26 12:07:38.633333,300.6642207405778,257.92306962951113,16.38812075616898,sunrise6,600.0,0.0055061258600071,92.53555274910728,0.0230365525360502,86.37584669287328,0.2934244783157586
770126-12-M5,770126-11-M4,3,1977-01-26 12:31:28.486675,0.8937126496261292,-0.042517006802721,3,35,A,AA,repeating,39,7.282314,1977-01-26 12:31:28.444158,301.37323936613336,258.44942376222224,16.404669492569443,sunrise6,82.10000012975122,0.0065471026642498,84.12736863285399,0.4063410254828489,94.30699867540066,0.1376510594342232
770126-12-M7,770126-11-M4,3,1977-01-26 12:44:42.132993,0.8736397752038269,0.0170068027210884,3,35,A,AA,repeating,39,7.227552,1977-01-26 12:44:42.150000,301.75153777777774,258.7433888888889,16.413855902777776,sunrise6,80.60000012975131,0.0058885181200564,93.9161261491034,0.0071352383553957,97.73408985619984,0.2942758303956804
770126-13-M1,770126-11-M4,3,1977-01-26 13:06:44.318824,0.8653231959634667,-0.1020408163265306,3,35,A,AA,repeating,39,7.37211,1977-01-26 13:06:44.216783,302.39761709391115,259.23304325296294,16.429157601655092,sunrise6,90.90000012975072,0.0045805272073873,92.86246738840116,0.0122831733927637,84.61229520620218,0.6031831125804814
770126-13-M3,770126-11-M4,3,1977-01-26 13:22:08.995238,0.8654461093250754,0.2380952380952381,3,35,B,AA,repeating,39,4.795579,1977-01-26 13:22:09.233333,302.83984740724446,259.5756419751852,16.439863811724535,sunrise6,35.90000012975185,0.0048720714754357,63.784676146528405,0.6516348981318139,95.7873453595721,1.2819481591087245
770126-13-M4,770126-11-M4,3,1977-01-26 13:30:27.498785,0.8840141699039833,-0.0170068027210884,3,35,A,AA,repeating,39,7.149321,1977-01-26 13:30:27.481778,303.08302839845925,259.7601784362963,16.44563057613426,sunrise6,79.60000012975136,0.0051328431197528,91.21401979179372,0.0163095556257346,93.36438776655922,0.0091907777225897
770126-13-N1,770126-11-M4,3,1977-01-26 13:01:08.091497,0.8891484396961812,0.0085034013605442,3,35,D,AA,repeating,39,7.243538,1977-01-26 13:01:08.100000,302.23329333333334,259.10855555555554,16.42526736111111,sunrise6,50.60000012975206,0.0068237162253286,93.41466183814973,0.0085082857394552,80.79518606560202,0.5684207596804979
770225-01-M4,770126-11-M4,3,1977-02-25 01:41:07.898839,0.7703731657065872,-0.0170068027210884,3,35,A,AA,repeating,39,50.393879,1977-02-25 01:41:07.881832,298.2064145524148,256.29736364148147,16.3671051137963,sunrise7,104.90000012974993,0.0138185105491612,70.88926242813156,0.742083164409645,91.058275816554,0.1838033391876342
770225-02-M1,770126-11-M4,3,1977-02-25 02:23:18.947770,0.8528266207344991,-4.13265306122449,3,35,A,AA,repeating,39,11.260545,1977-02-25 02:23:14.815117,299.4619096127556,257.2232648581482,16.39635202681713,sunrise7,147.20000012974754,0.0062340762763323,4.732439719507388,0.5963943393208053,340.2772895656507,0.9479891371121572
770225-02-M2,770126-11-M4,3,1977-02-25 02:32:22.650148,0.9021991593063952,0.0340136054421768,3,35,A,AA,repeating,39,0.937756,1977-02-25 02:32:22.684162,299.73520387419256,257.4207321464889,16.40269310372685,sunrise7,95.20000012975048,0.0069993250620454,92.89438959954391,0.0064109037161203,87.21586538534041,0.3969306157953016
770225-02-M3,770126-11-M4,3,1977-02-25 02:39:36.428912,0.8681167646975423,-1.0289115646258504,3,35,B,BB,repeating,39,1.987756,1977-02-25 02:39:35.400000,299.95130666666665,257.5764444444444,16.40770138888889,sunrise7,45.80000012975199,0.0054158439242754,47.497981904547416,56.422976130449086,336.5112682774585,1.38375430478977
770225-02-M4,770126-11-M4,3,1977-02-25 02:46:33.296598,0.856302358021402,-0.663265306122449,3,35,B,BB,repeating,39,9.063946,1977-02-25 02:46:32.633333,300.1552874072445,257.7309753085185,16.4125304783912,sunrise7,42.00000012975194,0.0049380031191578,86.94141739392946,0.5916260362992714,120.28790934837582,2.6546731490224973
770225-02-M5,770126-11-M4,3,1977-02-25 02:54:07.902581,0.8975192467637308,-0.4591836734693878,3,35,A,AA,repeating,39,1.449661,1977-02-25 02:54:07.443397,300.3776389940889,257.8994234803704,16.417794483761572,sunrise7,72.90000012975175,0.0051208200585758,91.64087307481525,0.0340613704702177,307.01004559915714,0.1185480120628747
770225-03-M1,770126-11-M4,3,1977-02-25 03:01:33.742517,0.8926586475332217,-0.8758503401360545,3,35,B,AA,repeating,39,8.014287,1977-02-25 03:01:32.866667,300.5940256791704,258.06301925937777,16.422949845682872,sunrise7,135.20000012974822,0.0051867990590662,75.64779988117759,0.7486249650784131,96.99054477970697,0.0318326297531766
770225-03-M2,770126-11-M4,3,1977-02-25 03:16:29.193537,0.8831798510098825,-0.0935374149659864,3,35,B,AA,repeating,39,7.333674,1977-02-25 03:16:29.100000,301.02356,258.3863333333333,16.43332291666667,sunrise7,48.50000012975203,0.0064388422522173,87.92540074391783,0.2337983110704125,45.74007016049077,0.2916139813382112
770225-03-M4,770126-11-M4,3,1977-02-25 03:34:15.317800,0.8907975527004389,-0.0085034013605442,3,35,A,AA,repeating,39,7.257144,1977-02-25 03:34:15.309297,301.5443688519111,258.78077663893333,16.44566330204861,sunrise7,68.90000012975197,0.0057816924557913,88.00923157725423,0.2219206773842562,94.4683434895264,2.8869351847371774
760831-16-M5,770126-11-M4,4,1976-08-31 16:38:07.586097,0.8664940320837717,0.0085034013605442,3,35,A,AA,repeating,39,2.342518,1976-08-31 16:38:07.594600,294.31837958222224,250.0433669688889,16.411893456018518,sunrise1,58.10000012975217,0.0064753336188005,92.77342761314029,0.0052878141202177,87.33345979647926,0.6126437762691578
760831-17-M2,770126-11-M4,4,1976-08-31 17:10:27.440274,0.8356996471206648,0.3826530612244898,3,35,A,AA,repeating,39,1.986055,1976-08-31 17:10:27.822927,295.2869356532,250.74919367666664,16.434349802395833,sunrise1,55.60000012975213,0.0068933858843007,54.04798347619056,0.3512574068781297,4.495833515854135,3.025828265709844
761029-16-M4,770126-11-M4,4,1976-10-29 16:50:34.224150,0.8825985912144821,0.042517006802721,3,35,B,AA,repeating,39,2.355783,1976-10-29 16:50:34.266667,296.9817046915259,254.5288503704889,16.389285493831018,sunrise3,340.80000012976063,0.0070977283179725,75.83206341633388,3.004811154831636,96.2052464433454,0.1057378401733438
761029-17-M3,770126-11-M4,4,1976-10-29 17:15:39.668196,0.878292189305116,0.0170068027210884,3,35,A,AA,repeating,39,2.352042,1976-10-29 17:15:39.685203,297.7394016548,255.0841102944,16.406709319479166,sunrise3,75.10000012975162,0.0085685684610674,76.63145766781007,0.7335640096066453,85.44923987982355,0.7546549788059786
761029-17-M4,770126-11-M4,4,1976-10-29 17:27:23.076871,0.8393727375945949,0.3231292517006803,3,35,B,AA,repeating,39,2.037076,1976-10-29 17:27:23.400000,298.08445333333333,255.33533333333327,16.414854166666665,sunrise3,55.60000012975213,0.0065478046857917,92.5340901695622,0.1081840638058851,76.7939046103258,0.907021510249509
761029-17-M5,770126-11-M4,4,1976-10-29 17:39:37.344217,0.8485996833048027,0.2891156462585034,3,35,B,AA,repeating,39,2.070749,1976-10-29 17:39:37.633333,298.45239851835555,255.60727160481483,16.423352237650462,sunrise3,68.80000012975198,0.0063939659927678,91.09673245985336,0.0665663142494505,89.34493670279969,0.3338858914810704
761029-18-M3,770126-11-M4,4,1976-10-29 18:33:58.857483,0.8199391702745635,0.042517006802721,3,35,C,AA,repeating,39,2.321089,1976-10-29 18:33:58.900000,300.0565896296296,256.8049422222222,16.46109837962963,sunrise3,68.00000012975202,0.0072186557367687,86.5415766129249,0.1661830324632987,72.27843168850607,0.2462518837103441
761227-20-M2,770126-11-M4,4,1976-12-27 20:17:26.900000,0.8440830814438209,0.0,3,35,B,AA,repeating,39,6.506463,1976-12-27 20:17:26.900000,298.5339940740741,256.1044074074074,16.35326273148148,sunrise5,40.60000012975192,0.008119259579925,72.0613407523228,3.4332312098449784,91.3527131239824,0.2823142240655161
761227-20-M3,770126-11-M4,4,1976-12-27 20:26:09.889456,0.8240844744114739,0.1105442176870748,3,35,B,AA,repeating,39,2.241497,1976-12-27 20:26:10.000000,298.7974814814815,256.2981481481482,16.35931712962963,sunrise5,135.3000001297482,0.0069650807475185,72.02466367629722,0.8522374611074965,81.3229186574947,0.7789644123754332
761227-20-M4,770126-11-M4,4,1976-12-27 20:34:58.143538,0.8650421684517696,0.3231292517006803,3,35,B,AA,repeating,39,2.038436,1976-12-27 20:34:58.466667,299.0636720989333,256.49387654333333,16.365433641979166,sunrise5,97.50000012975036,0.0082817733624402,92.33709480644596,0.0178066995407125,90.84831882153432,0.0901881934593298
761227-20-M5,770126-11-M4,4,1976-12-27 20:52:50.255442,0.7930638075268098,0.1445578231292517,3,35,C,AA,repeating,39,2.259865,1976-12-27 20:52:50.400000,299.6036088888889,256.8908888888889,16.377840277777775,sunrise5,42.00000012975194,0.0070003303840258,86.9444139449529,0.2640133849716871,59.35603271684684,0.8101007907506711
761227-20-N1,770126-11-M4,4,1976-12-27 20:40:31.191497,0.793653197010149,0.0085034013605442,3,35,D,AA,repeating,39,2.395239,1976-12-27 20:40:31.200000,299.2312711111111,256.6171111111111,16.369284722222222,sunrise5,600.0,0.0052913457814378,92.24078474640235,0.0203453326749854,88.45501478460902,1.2640519077485064
761227-21-M2,770126-11-M4,4,1976-12-27 21:08:53.517155,0.8806200739624487,0.0340136054421768,3,35,A,AA,repeating,39,2.192518,1976-12-27 21:08:53.551169,300.08084723817774,257.24761154407406,16.388987860752316,sunrise5,78.20000012975144,0.0050137045391034,77.32639624724366,0.7598191037495919,94.3118460174272,0.1646713068436993
761227-21-M3,770126-11-M4,4,1976-12-27 21:16:51.854408,0.868591941159591,0.1275510204081632,3,35,A,AA,repeating,39,2.24796,1976-12-27 21:16:51.981959,300.31973906082965,257.424808132963,16.39452525415509,sunrise5,40.80000012975192,0.0081240595734508,92.64970483126994,0.0535073827070985,88.44479766501222,0.1570575632915286
