,evid,evid_ref,avg_picktime_SNR,grade_new,isol_or_rpt,avg_temp_Regolith_K,avg_temp_Rock_K,avg_interval_day,avg_PGV,avg_duration_s,avg_emergence_s,theta_mean_lag_deg,theta_sd_lag_deg,theta_mean_snr_deg,theta_sd_snr_deg
0,760815-09-M3,760815-09-M3,1976-08-15 09:02:41.725000,AA,isolated,127.92572629629629,257.2844774074074,0.09562181712962961,0.00447272945277685,257.2844774074074,35.17636175,103.73681164526133,0.775983312331422,311.5193605248343,3.261598378647638
1,760815-09-N2,760815-09-N2,1976-08-15 09:34:38.300000,DD,isolated,127.07710074074072,256.75578666666667,0.1178043981481481,0.0044144616501702,256.75578666666667,44.308845,-1.0,-1.0,-1.0,-1.0
2,760815-10-M1,760815-10-M1,1976-08-15 10:36:35.476434,AA,isolated,125.5118094264,255.79625743786664,0.16082727354166665,0.00495928432479095,255.79625743786664,28.238691749999997,107.2575817638708,95.06262204195798,55.19958351151382,0.4026917746147843
3,760815-11-M1,760815-11-M1,1976-08-15 11:30:58.433333,BB,isolated,124.23082567901236,255.00281580246914,0.1985929783950617,0.003424125951122433,255.00281580246914,23.868255,125.50985423745097,60.3881870326116,200.52342109567624,97.74841792799133
4,760815-11-M2,760914-00-M1,1976-08-15 11:48:23.441667,AA,repeating,123.8379845677778,254.76479074066668,0.21068798225694438,0.009030562023675,254.76479074066668,49.16972925,128.29848202204778,0.4398187808552993,254.3732748916036,2.310200333046271
5,760815-11-M3,760815-11-M3,1976-08-15 11:36:11.800000,DD,isolated,124.11012148148149,254.9285362962963,0.2022199074074074,0.0028606701313855,254.9285362962963,21.735715,-1.0,-1.0,-1.0,-1.0
6,760815-11-N1,760815-11-N1,1976-08-15 11:44:44.350000,CC,isolated,123.91912962962962,254.81347777777773,0.208152199074074,0.0036078330175233,254.81347777777773,50.1678585,-1.0,-1.0,-1.0,-1.0
7,760815-11-N2,760815-11-N2,1976-08-15 11:01:15.600000,AA,isolated,124.91976,255.42762666666664,0.17795833333333327,0.0034269792946132246,255.42762666666664,32.057314,337.6185928255732,1.3915219826179794,110.01351195310374,0.016338902373608
8,760815-12-M1,760815-12-M1,1976-08-15 12:45:35.084605,AA,isolated,122.59752547377778,253.99220342111113,0.2504060718171296,0.00386450268616265,253.99220342111113,32.31224575,277.2638825533172,2.055613439593365,140.0548748909968,0.5733495696820807
9,760815-12-M2,760815-12-M2,1976-08-15 12:51:20.597133,DD,isolated,122.47467657493334,253.9154228593333,0.2544050594097222,0.0034139752309664,253.9154228593333,49.766668,-1.0,-1.0,-1.0,-1.0
10,760815-12-M4,760815-12-M4,1976-08-15 12:53:42.175000,AA,isolated,122.4243377777778,253.8839611111111,0.25604369212962963,0.005747157232823425,253.8839611111111,33.3636915,32.06647767229819,6.456236331325335,242.4864873109057,1.3607377934486529
11,760815-12-N2,760815-12-N2,1976-08-15 12:11:58.550000,AA,isolated,123.31451555555554,254.4403222222222,0.2270665509259259,0.007312583956991249,254.4403222222222,38.627722,119.94724783285716,2.8087974690811177,6.814684118150163,0.1474891426678884
12,760815-13-M1,761013-12-M1,1976-08-15 13:02:20.775063,AA,repeating,122.24536553408889,253.7741355424889,0.2620460076736111,0.01094701159990645,253.7741355424889,15.050001,200.46304522950308,1.5800235019092943,167.74928605778337,0.0830098359629649
13,760815-13-M2,760815-13-M2,1976-08-15 13:58:24.734700,AA,isolated,121.12438276444445,253.07168072444443,0.3009807256944444,0.006494061099300626,253.07168072444443,16.0636915,347.20616364497334,0.637411699006023,139.44343558769324,0.1016796459467965
14,760815-13-M3,760815-13-M3,1976-08-15 13:31:24.800000,DD,isolated,121.65236148148148,253.40241185185184,0.2822314814814814,0.0028883501051083,253.40241185185184,26.926191,-1.0,-1.0,-1.0,-1.0
15,760815-13-N1,760815-13-N1,1976-08-15 13:18:41.075000,AA,isolated,121.9113374074074,253.5608722222222,0.2733920717592593,0.00321991085654825,253.5608722222222,28.696259750000003,159.48185619386123,88.57508102951823,22.263504482896792,0.0091382886584868
16,760815-14-M1,760815-14-M1,1976-08-15 14:14:52.858333,AA,isolated,120.81222185195556,252.87148123463703,0.3124173418171296,0.0038072740734112,252.87148123463703,22.565987500000002,339.2372818313247,1.5455815770432544,54.71270711224904,0.3398841094676604
17,760815-14-M2,760815-14-M2,1976-08-15 14:45:45.569230,AA,isolated,120.23582290622221,252.50455703718518,0.33386075497685186,0.0038754046343211,252.50455703718518,23.6079945,111.0029479709959,0.0039084388818327,256.8712520849892,1.409322083695886
18,760815-15-M1,760815-15-M1,1976-08-15 15:12:08.500000,AA,isolated,119.75414814814816,252.1996962962963,0.35218171296296297,0.0064525797013607,252.1996962962963,12.0493205,56.677429894662986,2.148010188566132,312.2308052378074,0.610580200552316
19,760815-15-M2,760815-15-M2,1976-08-15 15:38:30.833819,AA,repeating,119.29530849807406,251.89918509884438,0.3704957617939814,0.0082276323717538,251.89918509884438,19.402297,174.1143432412808,0.0124621344402045,265.3578073914389,0.2003167738599007
20,760815-15-N1,760815-15-N1,1976-08-15 15:52:08.025000,AA,isolated,119.05951888888887,251.74756555555552,0.37995399305555555,0.003105486985575225,251.74756555555552,13.970749,260.3980384638051,33.1845562563252,285.2004899653359,5.2812649193782
21,760815-16-M1,760815-16-M1,1976-08-15 16:14:31.001572,AA,isolated,118.68149585380739,251.50515527608889,0.39549770337962964,0.004316424621832425,251.50515527608889,28.206633749999998,162.2350428683106,2.8612804144132125,257.5985516877864,0.0529548864621584
22,760815-16-M2,760815-16-M2,1976-08-15 16:22:35.514614,AA,isolated,118.54852943626668,251.41560459285927,0.40110549321759253,0.005323914132468225,251.41560459285927,15.34940575,349.9523955262372,0.0514400436013348,115.39689009148356,0.132419809319362
23,760815-16-M3,760815-16-M3,1976-08-15 16:25:01.506376,AA,isolated,118.50959829973334,251.3874876609185,0.40279521268518526,0.004652827856800175,251.3874876609185,42.542008,312.5024055962962,2.6445419832080708,147.27498388531873,0.5621793318668595
