evid,evid_ref,avg_picktime_SNR,grade_new,isol_or_rpt,avg_temp_Regolith_K,avg_temp_Rock_K,avg_interval_day,avg_PGV,avg_duration_s,avg_emergence_s,theta_mean_lag_deg,theta_sd_lag_deg,theta_mean_snr_deg,theta_sd_snr_deg
761104-02-M3,761104-02-M3,1976-11-04 02:15:32.950000,AA,repeating,387.9804881481482,361.05195259259256,21.78163136574074,0.0078330940402299,361.05195259259256,52.42670199999999,173.26602621524555,3.465775148225394,297.8239282786619,5.7592186336764986
761104-07-M1,761006-01-N1,1976-11-04 07:49:47.193375,AA,repeating,388.22,362.30276415,22.0137406640625,0.0042542679841366,362.30276415,29.511566,238.8892533918058,31.783112092116856,311.1998577138665,2.059883449943313
761104-08-M3,761104-08-M3,1976-11-04 08:36:34.454934,AA,repeating,388.23917711013337,362.46670844053335,22.046232117291662,0.0068061847719226,362.46670844053335,31.80841975,197.57473874731247,2.9725259989242394,209.4164843921092,0.1911913944051658
761104-11-M1,770102-11-M2,1976-11-04 11:43:52.694471,AA,repeating,388.25,363.0426781908741,22.1763043341551,0.0105524071860402,363.0426781908741,26.012586,349.5639219960138,84.47331779775462,54.471697398554014,6.148355878144877
761104-17-M1,760906-23-M1,1976-11-04 17:51:36.469260,AA,repeating,388.05745971466666,363.957620856,22.431672097916667,0.0111759333573697,363.957620856,21.404678,147.1663189186322,11.08264399904547,161.61001267405865,3.048678779492075
761105-00-M1,761006-15-M2,1976-11-05 00:29:11.946802,AA,repeating,387.5380904651259,364.63595476743706,22.707777162060182,0.0134114728873075,364.63595476743706,8.681378250000002,111.29618739713052,0.0074418457041876,94.32244663163144,0.0093853961009629
761105-02-M1,761105-08-M1,1976-11-05 02:29:39.446274,AA,repeating,387.31091349893336,364.7730288336888,22.79142877631944,0.0069428457774516,364.7730288336888,28.56938875,296.8352115277167,0.5836186700226604,283.3714196860409,4.670894115642232
761105-06-M1,770103-23-M2,1976-11-05 06:07:25.363038,AA,repeating,386.82680405813335,364.9465979709333,22.942654664791664,0.0114953271437305,364.9465979709333,27.505443250000003,344.6262029446343,0.2248947353254587,104.6569666103816,0.0553727361821837
761105-06-M2,761105-06-M2,1976-11-05 06:27:13.958637,AA,repeating,386.77737961613343,364.96,22.95641155829861,0.0078007813233764,364.96,43.90127725,348.2039600555696,0.3256514822761609,143.59075684299103,3.2409393298843483
761105-08-M1,761105-08-M1,1976-11-05 08:56:13.876283,AA,repeating,386.3800499429778,365.0166500190074,23.059882827349536,0.0069935785929766,365.0166500190074,32.33631075,31.33880114029918,27.06074747486632,342.733987622598,0.0818221692006437
761105-18-M2,761007-11-M1,1976-11-05 18:49:11.012998,AA,repeating,384.3251251556741,364.792562577837,23.471655243032405,0.0063570524911455,364.792562577837,15.31709275,119.5985003028323,2.2566335919036544,151.3477487759902,1.315501647561775
761105-20-M1,761205-08-M1,1976-11-05 20:51:05.633507,AA,repeating,383.8095827031853,364.6579165406371,23.55631520262732,0.0070840430308864,364.6579165406371,27.8911575,215.3202614283917,0.1036527304504018,280.7356805284444,3.957049835496584
761105-22-M1,770202-10-M1,1976-11-05 22:06:51.715159,AA,repeating,383.47283591414816,364.5605671828297,23.608931888414357,0.0064505185902241,364.5605671828297,38.24753525,19.070793632511705,0.3890386493916992,146.66914840508602,0.1558568122063587
761106-04-M2,761106-04-M2,1976-11-06 04:47:53.508333,AA,repeating,381.46457703706665,363.8422885185333,23.887424864965283,0.0051646796456486,363.8422885185333,28.00824925,189.3921071713331,0.6545463211720803,327.9376324914771,2.755749617132127
761106-12-M1,761106-12-M1,1976-11-06 12:41:50.061586,AA,repeating,378.6196973170074,362.5784417072889,24.21655163872685,0.0096622207201322,362.5784417072889,41.14336875,284.9305502810606,0.0602745017837839,201.71949537528823,1.890886647569652
